Date,Year,SolarDay,Period,State ,Site,Exclosure/Control,Rep,Order,Total Number,Size Class <5mm,Size Class >5mm,BigFrac,Notes,EXCLUDE
8/5/2014,2014,227,3,NJ,Forsythe,Control,3,Spider,21,18,3,0.142857143,,no
8/5/2014,2014,227,3,NJ,Forsythe,Control,3,Thysanoptera,3,3,0,0,,no
8/5/2014,2014,227,3,NJ,Forsythe,Exclosure,1,Amphipoda,8,3,5,0.625,,no
8/5/2014,2014,227,3,NJ,Forsythe,Exclosure,1,Diptera,3,3,0,0,,no
8/5/2014,2014,227,3,NJ,Forsythe,Exclosure,1,Hemiptera,44,44,0,0,,no
8/5/2014,2014,227,3,NJ,Forsythe,Exclosure,1,Hymenoptera,4,4,0,0,,no
8/5/2014,2014,227,3,NJ,Forsythe,Exclosure,1,Isopoda,6,3,3,0.5,,no
8/5/2014,2014,227,3,NJ,Forsythe,Exclosure,1,Orthoptera,2,0,2,1,,no
8/5/2014,2014,227,3,NJ,Forsythe,Exclosure,1,Spider,28,27,1,0.035714286,,no
8/5/2014,2014,227,3,NJ,Forsythe,Exclosure,2,Amphipoda,2,2,0,0,,no
8/5/2014,2014,227,3,NJ,Forsythe,Exclosure,2,Coleoptera,5,2,3,0.6,,no
8/5/2014,2014,227,3,NJ,Forsythe,Exclosure,2,Hemiptera,18,18,0,0,,no
8/5/2014,2014,227,3,NJ,Forsythe,Exclosure,2,Pseudoscorpionida,1,1,0,0,,no
8/5/2014,2014,227,3,NJ,Forsythe,Exclosure,2,Snail,2,1,1,0.5,,no
8/5/2014,2014,227,3,NJ,Forsythe,Exclosure,2,Spider,13,12,1,0.076923077,,no
8/5/2014,2014,227,3,NJ,Forsythe,Exclosure,3,Amphipoda,1,1,0,0,,no
8/5/2014,2014,227,3,NJ,Forsythe,Exclosure,3,Coleoptera,3,0,3,1,,no
8/5/2014,2014,227,3,NJ,Forsythe,Exclosure,3,Hemiptera,38,38,0,0,,no
8/5/2014,2014,227,3,NJ,Forsythe,Exclosure,3,Hymenoptera,1,1,0,0,,no
8/5/2014,2014,227,3,NJ,Forsythe,Exclosure,3,Isopoda,2,2,0,0,"recorded as isoptera, need to confirm",no
8/5/2014,2014,227,3,NJ,Forsythe,Exclosure,3,Spider,13,10,3,0.230769231,,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,1,Coleoptera,3,0,3,1,data entered did not have the control #,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,1,Hemiptera,20,20,0,0,data entered did not have the control #,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,1,Hymenoptera,1,0,1,1,data entered did not have the control #,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,1,Isopoda,1,1,0,0,data entered did not have the control #,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,1,Snail,6,0,6,1,data entered did not have the control #,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,1,Spider,33,22,11,0.333333333,data entered did not have the control #,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,1,Ticks and Mites,4,4,0,0,data entered did not have the control #,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,2,Amphipoda,4,4,0,0,,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,2,Coleoptera,2,1,1,0.5,,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,2,Diptera,2,2,0,0,,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,2,Hemiptera,32,32,0,0,,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,2,Isopoda,2,2,0,0,,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,2,Snail,1,1,0,0,,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,2,Spider,21,20,1,0.047619048,,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,3,Amphipoda,19,18,1,0.052631579,,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,3,Coleoptera,26,5,21,0.807692308,,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,3,Hemiptera,12,12,0,0,,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,3,Isopoda,11,10,1,0.090909091,,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,3,Snail,2,0,2,1,,no
8/25/2014,2014,247,4,NJ,Forsythe,Control,3,Spider,15,14,1,0.066666667,,no
8/25/2014,2014,247,4,NJ,Forsythe,Exclosure,1,Amphipoda,4,2,2,0.5,,no
8/25/2014,2014,247,4,NJ,Forsythe,Exclosure,1,Coleoptera,4,3,1,0.25,,no
8/25/2014,2014,247,4,NJ,Forsythe,Exclosure,1,Hemiptera,13,13,0,0,,no
8/25/2014,2014,247,4,NJ,Forsythe,Exclosure,1,Isopoda,2,2,0,0,,no
8/25/2014,2014,247,4,NJ,Forsythe,Exclosure,1,Spider,7,5,2,0.285714286,,no
8/25/2014,2014,247,4,NJ,Forsythe,Exclosure,2,Amphipoda,6,3,3,0.5,,no
8/25/2014,2014,247,4,NJ,Forsythe,Exclosure,2,Coleoptera,1,0,1,1,,no
8/25/2014,2014,247,4,NJ,Forsythe,Exclosure,2,Diptera,1,0,1,1,,no
8/25/2014,2014,247,4,NJ,Forsythe,Exclosure,2,Hemiptera,11,11,0,0,,no
8/25/2014,2014,247,4,NJ,Forsythe,Exclosure,2,Hymenoptera,4,4,0,0,,no
8/25/2014,2014,247,4,NJ,Forsythe,Exclosure,2,Isopoda,1,1,0,0,,no
8/25/2014,2014,247,4,NJ,Forsythe,Exclosure,2,Spider,25,22,3,0.12,,no
8/25/2014,2014,247,4,NJ,Forsythe,Exclosure,3,Amphipoda,6,4,2,0.333333333,,no
8/25/2014,2014,247,4,NJ,Forsythe,Exclosure,3,Coleoptera,4,2,2,0.5,,no
8/25/2014,2014,247,4,NJ,Forsythe,Exclosure,3,Hemiptera,22,22,0,0,,no
8/25/2014,2014,247,4,NJ,Forsythe,Exclosure,3,Hymenoptera,1,1,0,0,,no
8/25/2014,2014,247,4,NJ,Forsythe,Exclosure,3,Isopoda,9,8,1,0.111111111,,no
8/25/2014,2014,247,4,NJ,Forsythe,Exclosure,3,Snail,1,0,1,1,,no
8/25/2014,2014,247,4,NJ,Forsythe,Exclosure,3,Spider,21,17,4,0.19047619,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,1,Amphipoda,2,2,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,1,Coleoptera,1,1,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,1,Coleoptera,1,0,1,1,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,1,Diptera,27,27,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,1,Diptera,19,19,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,1,Hemiptera,109,108,1,0.009174312,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,1,Hemiptera,46,46,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,1,Hymenoptera,1,1,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,1,Hymenoptera,2,2,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,1,Isopoda,1,1,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,1,Snail,1,1,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,1,Spider,6,6,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,1,Spider,1,1,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,2,Amphipoda,4,4,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,2,Amphipoda,5,5,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,2,Coleoptera,1,1,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,2,Coleoptera,4,4,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,2,Diptera,13,13,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,2,Diptera,13,13,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,2,Hemiptera,68,67,1,0.014705882,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,2,Hemiptera,92,89,3,0.032608696,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,2,Hymenoptera,1,1,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,2,Isopoda,11,11,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,2,Isopoda,4,4,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,2,Orthoptera,12,12,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,2,Snail,1,0,1,1,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,2,Spider,9,8,1,0.111111111,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,2,Spider,1,1,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,3,Diptera,9,9,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,3,Diptera,6,6,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,3,Hemiptera,30,28,2,0.066666667,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,3,Hemiptera,53,53,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,3,Isopoda,6,6,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,3,Isopoda,3,3,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,3,Orthoptera,10,10,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,3,Pseudoscorpionida,1,1,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,3,Pseudoscorpionida,1,1,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,3,Spider,5,5,0,0,,no
6/10/2015,2015,171,1,NJ,Forsythe,Control,3,Spider,3,2,1,0.333333333,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,1,Amphipoda,3,3,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,1,Coleoptera,2,2,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,1,Diptera,44,44,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,1,Hemiptera,198,198,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,1,Isopoda,7,7,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,1,Orthoptera,20,20,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,1,Spider,19,19,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,2,Amphipoda,15,15,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,2,Coleoptera,2,2,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,2,Diptera,17,17,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,2,Hemiptera,84,84,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,2,Isopoda,9,9,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,2,Orthoptera,8,8,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,2,Snail,2,0,2,1,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,2,Spider,20,20,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,3,Coleoptera,1,1,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,3,Diptera,14,14,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,3,Diptera,6,6,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,3,Hemiptera,205,204,1,0.004878049,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,3,Hemiptera,53,53,0,0,,yes-zachfounderror
6/30/2015,2015,191,2,NJ,Forsythe,Control,3,Hymenoptera,2,2,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,3,Isopoda,3,3,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,3,Orthoptera,5,5,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,3,Pseudoscorpionida,1,1,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,3,Spider,7,7,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Control,3,Spider,3,2,1,0.333333333,,yes-zachfounderror
6/30/2015,2015,191,2,NJ,Forsythe,Exclosure,1,Amphipoda,1,1,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Exclosure,1,Coleoptera,1,0,1,1,,no
6/30/2015,2015,191,2,NJ,Forsythe,Exclosure,1,Diptera,23,23,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Exclosure,1,Hemiptera,72,72,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Exclosure,1,Isopoda,3,2,1,0.333333333,,no
6/30/2015,2015,191,2,NJ,Forsythe,Exclosure,1,Orthoptera,1,0,1,1,,no
6/30/2015,2015,191,2,NJ,Forsythe,Exclosure,1,Spider,25,24,1,0.04,,no
6/30/2015,2015,191,2,NJ,Forsythe,Exclosure,2,Amphipoda,1,1,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Exclosure,2,Coleoptera,2,2,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Exclosure,2,Diptera,11,11,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Exclosure,2,Hemiptera,165,160,5,0.03030303,,no
6/30/2015,2015,191,2,NJ,Forsythe,Exclosure,2,Orthoptera,1,1,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Exclosure,2,Spider,9,9,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Exclosure,3,Diptera,11,11,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Exclosure,3,Hemiptera,80,77,3,0.0375,,no
6/30/2015,2015,191,2,NJ,Forsythe,Exclosure,3,Hymenoptera,2,2,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Exclosure,3,Isopoda,3,3,0,0,,no
6/30/2015,2015,191,2,NJ,Forsythe,Exclosure,3,Orthoptera,8,7,1,0.125,,no
6/30/2015,2015,191,2,NJ,Forsythe,Exclosure,3,Spider,5,5,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Control,1,Coleoptera,6,6,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Control,1,Diptera,3,3,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Control,1,Hemiptera,17,17,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Control,1,Isopoda,3,2,1,0.333333333,,no
7/29/2015,2015,220,3,NJ,Forsythe,Control,1,Orthoptera,28,28,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Control,1,Spider,17,17,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Control,2,Amphipoda,4,4,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Control,2,Diptera,3,3,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Control,2,Hemiptera,37,37,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Control,2,Isopoda,19,19,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Control,2,Orthoptera,75,75,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Control,2,Spider,29,28,1,0.034482759,,no
7/29/2015,2015,220,3,NJ,Forsythe,Control,3,coleoptera,1,0,1,1,,no
7/29/2015,2015,220,3,NJ,Forsythe,Control,3,Diptera,2,2,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Control,3,Hemiptera,9,9,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Control,3,Isopoda,1,1,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Control,3,Orthoptera,9,7,2,0.222222222,,no
7/29/2015,2015,220,3,NJ,Forsythe,Control,3,Spider,4,4,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,1,Amphipoda,7,7,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,1,Coleoptera,10,10,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,1,Diptera,4,4,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,1,Hemiptera,62,62,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,1,Hymenoptera,2,2,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,1,Isopoda,17,17,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,1,Orthoptera,78,78,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,1,Snail,1,0,1,1,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,1,Spider,11,11,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,2,Amphipoda,2,2,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,2,Diptera,6,6,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,2,Hemiptera,40,40,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,2,Hymenoptera,2,2,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,2,Isopoda,4,4,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,2,Orthoptera,75,75,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,2,Spider,16,14,2,0.125,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,3,Amphipoda,11,4,7,0.636363636,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,3,coleoptera,1,1,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,3,Diptera,1,0,1,1,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,3,Hemiptera,21,21,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,3,Isopoda,3,3,0,0,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,3,Orthoptera,1,0,1,1,,no
7/29/2015,2015,220,3,NJ,Forsythe,Exclosure,3,Spider,13,11,2,0.153846154,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,1,Amphipoda,1,0,0,0,size class was not recorded for the one amphipoda,yes
8/26/2015,2015,248,4,NJ,Forsythe,Control,1,Coleoptera,5,5,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,1,Diptera,1,1,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,1,Hemiptera,114,114,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,1,Hymenoptera,1,1,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,1,Isopoda,4,3,1,0.25,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,1,Lepidoptera,1,1,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,1,Spider,9,7,2,0.222222222,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,1,Ticks and Mites,13,13,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,2,Amphipoda,2,2,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,2,Coleoptera,4,4,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,2,Coleoptera Larvae,1,0,1,1,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,2,Collembola,7,7,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,2,Hemiptera,209,207,2,0.009569378,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,2,Hymenoptera,1,1,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,2,Isopoda,24,24,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,2,Spider,16,12,4,0.25,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,2,Ticks and Mites,30,30,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,3,Amphipoda,3,1,2,0.666666667,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,3,Coleoptera,2,2,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,3,Diptera,3,3,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,3,Hemiptera,140,140,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,3,Isopoda,2,2,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,3,Orthoptera,21,21,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,3,Spider,36,23,13,0.361111111,,no
8/26/2015,2015,248,4,NJ,Forsythe,Control,3,Unknown ,4,4,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,1,Amphipoda,5,0,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,1,Coleoptera,3,3,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,1,Diptera,3,2,1,0.333333333,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,1,Hemiptera,48,48,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,1,Isopoda,4,4,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,1,Orthoptera,1,1,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,1,Spider,8,7,1,0.125,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,1,Ticks and Mites,15,15,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,2,Amphipoda,4,4,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,2,Coleoptera,5,5,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,2,Diptera,2,2,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,2,Hemiptera,67,67,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,2,Isopoda,9,9,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,2,Orthoptera,1,0,1,1,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,2,Spider,23,18,5,0.217391304,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,3,Amphipoda,1,0,1,1,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,3,Coleoptera,3,3,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,3,Diptera,1,0,1,1,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,3,Hemiptera,65,65,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,3,Hymenoptera,5,5,0,0,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,3,Isopoda,3,1,2,0.666666667,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,3,Orthoptera,1,0,1,1,,no
8/26/2015,2015,248,4,NJ,Forsythe,Exclosure,3,Spider,14,7,7,0.5,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,1,Amphipoda,20,15,5,0.25,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,1,Amphipoda,118,107,11,0.093220339,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,1,Coleoptera,3,1,2,0.666666667,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,1,Coleoptera,18,11,7,0.388888889,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,1,Diptera,9,9,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,1,Diptera,18,18,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,1,Hemiptera,12,12,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,1,Hemiptera,36,36,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,1,Hymenoptera,1,1,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,1,Isopoda,1,1,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,1,Spider,65,63,2,0.030769231,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,1,Spider,27,27,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,1,Unknown,1,0,1,1,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,2,Amphipoda,108,85,23,0.212962963,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,2,Amphipoda,52,42,10,0.192307692,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,2,Coleoptera,5,4,1,0.2,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,2,Coleoptera,1,1,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,2,Diptera,12,12,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,2,Diptera,8,7,1,0.125,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,2,Hemiptera,31,31,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,2,Hemiptera,22,22,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,2,Hymenoptera,1,1,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,2,Hymenoptera,2,2,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,2,Orthoptera,2,2,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,2,Spider,78,77,1,0.012820513,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,2,Spider,34,34,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,2,Unknown,2,0,2,1,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,2,Unknown 1,4,0,4,1,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,2,Unknown 2,3,0,3,1,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,3,Amphipoda,95,80,15,0.157894737,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,3,Amphipoda,5,3,2,0.4,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,3,Coleoptera,3,3,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,3,Diptera,4,4,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,3,Diptera,3,3,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,3,Hemiptera,52,51,1,0.019230769,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,3,Hemiptera,11,11,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,3,Hymenoptera,3,3,0,0,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,3,Isopoda,1,0,1,1,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,3,Spider,16,15,1,0.0625,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,3,Spider,9,7,2,0.222222222,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,3,Unknown 1,18,0,18,1,,no
6/11/2014,2014,172,1,RI,Sachuest,Control,3,Unknown 2,2,0,2,1,,no
6/30/2014,2014,191,2,RI,Sachuest,Control,1,Amphipoda,42,39,3,0.071428571,,no
6/30/2014,2014,191,2,RI,Sachuest,Control,1,Coleoptera,7,5,2,0.285714286,,no
6/30/2014,2014,191,2,RI,Sachuest,Control,1,Hemiptera,1,1,0,0,,no
6/30/2014,2014,191,2,RI,Sachuest,Control,1,Hymenoptera,1,0,1,1,,no
6/30/2014,2014,191,2,RI,Sachuest,Control,1,Snail,5,0,5,1,,no
6/30/2014,2014,191,2,RI,Sachuest,Control,1,Spider,25,25,0,0,,no
6/30/2014,2014,191,2,RI,Sachuest,Control,2,Amphipoda,23,23,0,0,,no
6/30/2014,2014,191,2,RI,Sachuest,Control,2,Coleoptera,3,3,0,0,,no
6/30/2014,2014,191,2,RI,Sachuest,Control,2,Diptera,1,1,0,0,,no
6/30/2014,2014,191,2,RI,Sachuest,Control,2,Hemiptera,3,3,0,0,,no
6/30/2014,2014,191,2,RI,Sachuest,Control,2,Spider,27,26,1,0.037037037,,no
